"year","ingo_uia","ccode","polity2","xrcomp","xropen","xconst","parcomp","physint","disap","kill","polpris","tort","injud","amnesty","pop","gdppc","rentspc","military","execrlc","trade_gdp","fdi_net_in","public_trial","fair_trial","final_decision","legislative_ck","structad","imfstruct","wbimfstruct","britcol","common","hr_law","cat_ratify","cpr_ratify","ythblgap","latent","cwar","iwar","ainr_lag","aibr_lag","avmdia_lag","hro_shaming_lag","physint_lag","amnesty_lag","disap_lag","kill_lag","polpris_lag","tort_lag","latent_lag"
1994,41,703,-3,1,4,4,2,7,2,2,2,1,0,2,4543.64,3158.75,2.07036089897156,0,1,73.830207824707,2.2711386680603,0,0,2,1,1,1,1,0,0,0,0,1,29.1000003814697,1.35608877119873,0,0,0,2,0,0,8,1,2,2,2,2,1.55316347596924
1995,65,703,-3,1,4,4,2,6,2,2,2,0,0,2,4535.29,2686.94,2.16315531730652,0,1,71.8261260986328,5.78500461578369,0,0,2,1,1,0,1,0,0,0,0,1,29.1000003814697,1.23896578591753,0,0,0,6,0,0,7,2,2,2,2,1,1.35608877119873
1996,78,703,-3,1,4,4,2,6,2,2,1,1,0,2,4536.59,2626.32,2.45596361160278,0,1,87.2957763671875,2.58474278450012,0,0,2,1,1,0,1,0,0,0,0,1,29.1000003814697,1.05858029876952,0,0,0,3,0,0,6,2,2,2,2,0,1.23896578591753
1997,94,703,-3,1,4,4,2,7,2,2,1,2,0,2,4551.82,2898.63,2.17828226089478,0,1,84.4771347045898,4.74131488800049,0,0,2,1,1,0,1,0,0,0,1,1,29.1000003814697,0.932248324460661,0,0,0,5,0,0,6,2,2,2,1,1,1.05858029876952
1998,110,703,-3,1,4,4,2,7,2,2,2,1,0,2,4581.42,2779.52,1.11653816699982,0,1,94.5092926025391,6.63614177703857,0,0,2,1,0,1,1,0,0,0,1,1,29.1000003814697,0.797897158564306,0,0,3,7,0,0,7,2,2,2,1,2,0.932248324460661
1999,125,703,-3,1,4,4,2,6,2,2,1,1,0,3,4625.76,3048.23,1.66617965698242,0,1,99.1994476318359,3.55569219589233,0,0,2,1,1,0,1,0,0,0,1,1,29.1000003814697,0.535413489943565,0,0,1,4,0,0,7,2,2,2,2,1,0.797897158564306
1984,0,704,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1986,0,704,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.1899375915527,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1987,0,704,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,203.939559936523,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1988,0,704,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,168.639511108398,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1989,0,704,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,167.137954711914,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1990,0,704,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,209.110717773438,NA,NA,76.6345748901367,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1991,0,704,-9,1,4,1,1,NA,NA,NA,NA,NA,NA,NA,21137.14,3457.97,215.536849975586,NA,NA,74.4231033325195,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,0,0,NA,0.329751134466188,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1992,2,704,-9,1,4,1,1,5,2,1,1,1,1,1,21614.45,2733.47,166.164993286133,0,3,70.2179489135742,0.0694776773452759,1,0,2,1,0,0,0,0,0,0,0,0,32.0999984741211,0.352368333897776,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.329751134466188
1993,43,704,-9,1,4,1,1,4,1,2,1,0,1,2,22049.31,3368.7,155.254669189453,0,3,64.2533111572266,0.366414219141006,1,0,2,1,0,0,0,0,0,0,0,0,31.8999996185303,0.224589687103099,0,0,0,8,0,0,5,1,2,1,1,1,0.352368333897776
1994,84,704,-9,1,4,1,1,5,2,2,1,0,1,2,22462.27,3027.66,131.184661865234,0,3,37.3278312683105,0.565932095050812,1,0,2,1,0,0,0,0,0,0,0,0,31.7999992370605,0.209741571881031,0,0,0,14,1,0,4,2,1,2,1,0,0.224589687103099
1995,114,704,-9,1,4,1,1,3,1,1,0,1,1,2,22847.08,2935.98,131.310623168945,0,3,55.9979782104492,-0.179769068956375,1,0,2,1,1,1,1,0,0,0,1,1,31.7000007629395,0.0695531795556192,0,0,3,17,0,0,5,2,2,2,1,0,0.209741571881031
1996,146,704,-9,1,4,1,1,5,2,2,1,0,1,2,23219.71,3002.52,130.916442871094,0,3,61.8625335693359,0.645212531089783,1,0,2,1,0,0,0,0,0,0,1,1,31.6000003814697,0.00637912499689823,0,0,1,11,0,0,3,2,1,1,0,1,0.0695531795556192
1997,167,704,-9,1,4,1,1,2,1,1,0,0,1,2,23596.58,3188.17,142.846420288086,0,3,57.0445976257324,1.13126134872437,1,0,2,1,0,0,0,0,0,0,1,1,31.6000003814697,-0.217931383727952,0,0,0,3,0,0,5,2,2,2,1,0,0.00637912499689823
1998,184,704,-9,1,4,1,1,4,2,2,0,0,1,2,23977.45,3255.41,92.8150329589844,0,3,45.2933006286621,0.93135142326355,1,0,2,1,0,0,0,0,0,0,1,1,31.5,-0.17794099320377,0,0,0,3,0,0,2,2,1,1,0,0,-0.217931383727952
1999,198,704,-9,1,4,1,1,3,2,1,0,0,1,2,24363.32,3487.29,112.825347900391,0,3,36.5548057556152,0.709665596485138,1,0,2,1,0,0,0,0,0,0,1,1,31.5,-0.240380508268337,0,0,0,2,0,0,4,2,2,2,0,0,-0.17794099320377
1984,0,705,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1986,0,705,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,174.706268310547,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1987,0,705,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,271.352142333984,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1988,0,705,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,208.733306884766,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1989,0,705,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,246.434112548828,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1990,0,705,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,328.544860839844,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1991,0,705,-3,1,4,3,3,NA,NA,NA,NA,NA,NA,NA,16854.51,7367,272.671508789062,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,0,0,NA,1.00028843761217,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1992,1,705,-3,1,4,3,3,7,2,2,1,2,1,NA,16985.08,7537,236.50114440918,0,0,149.336639404297,0.401494532823563,0,0,0,0,0,0,0,0,0,NA,0,0,24.2999992370605,1.07346020254691,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.00028843761217
1993,38,705,-3,1,4,3,3,7,2,2,1,2,0,1,17016.25,7656.23,175.124771118164,0,0,84.634521484375,5.43123817443848,0,1,2,-1,0,0,0,0,0,0,0,0,24.3999996185303,1.1198931277259,0,0,0,15,0,0,7,NA,2,2,1,2,1.07346020254691
1994,91,705,-3,1,4,3,3,6,2,2,1,1,0,1,16989.74,6570.07,129.637069702148,0,2,84.1817398071289,3.10434794425964,0,1,2,-1,1,1,1,0,0,0,0,0,24.5,0.836875095353537,0,0,0,2,0,0,7,1,2,2,1,2,1.1198931277259
1995,139,705,-4,1,4,2,3,6,2,2,1,1,0,2,16943.43,5586.3,145.440277099609,0,2,82.5224075317383,4.73243093490601,0,1,2,-1,1,1,1,0,0,0,0,0,24.6000003814697,0.695713434451031,0,0,0,4,0,0,6,1,2,2,1,1,0.836875095353537
1996,181,705,-4,1,4,2,3,5,2,2,1,0,0,2,16881.82,5337.82,198.546157836914,0,2,71.2735748291016,5.40518474578857,0,0,2,-1,1,1,1,0,0,0,0,0,24.6000003814697,0.343623222098751,0,0,0,7,0,0,6,2,2,2,1,1,0.695713434451031
1997,208,705,-4,1,4,2,3,7,2,2,2,1,0,2,16823.57,5349,204.496078491211,0,2,72.3595504760742,5.96140050888062,0,0,2,-1,0,0,0,0,0,0,0,0,24.6000003814697,0.390356207620234,0,0,2,5,0,0,5,2,2,2,1,0,0.343623222098751
1998,231,705,-4,1,4,2,3,6,2,2,1,1,0,2,16779.04,5103.96,115.115737915039,0,2,65.2041854858398,5.20165920257568,0,0,2,-1,1,0,1,0,0,0,1,0,24.7000007629395,0.230042285229301,0,0,0,5,0,0,7,2,2,2,2,1,0.390356207620234
1999,246,705,-4,1,4,2,3,5,2,2,1,0,0,2,16748.74,5700.81,208.616348266602,0,2,82.5791549682617,9.40677642822266,0,0,2,-1,0,1,1,0,0,0,1,0,24.7000007629395,0.194659134026483,0,0,2,6,1,0,6,2,2,2,1,1,0.230042285229301
1981,71,710,-7,1,4,3,1,2,2,0,0,0,1,2,997000.72,510.41,48.096508026123,0,3,24.6437454223633,NA,1,0,0,0,0,1,1,0,0,0,0,0,30.6000003814697,-1.19274753838989,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1982,275,710,-7,1,4,3,1,3,2,0,0,1,1,3,1012490.49,586.16,40.9603691101074,0,3,20.972204208374,0.211631655693054,1,0,0,1,0,0,0,0,0,0,0,0,30.8999996185303,-1.10117322208968,0,0,NA,NA,NA,NA,2,2,2,0,0,0,-1.19274753838989
1983,312,710,-7,1,4,3,1,2,2,0,0,0,1,3,1027292.66,648.01,35.7429351806641,0,3,19.2566661834717,0.278390645980835,1,0,0,1,0,0,0,0,0,0,0,0,31.2000007629395,-1.07642295150566,0,1,NA,NA,NA,NA,3,3,2,0,0,1,-1.10117322208968
1984,355,710,-7,1,4,3,1,2,2,0,0,0,1,2,1040599.61,770.93,34.3004302978516,0,3,20.8015975952148,0.488672465085983,1,0,0,1,0,0,0,0,0,0,0,0,31.5,-1.06645234697419,0,1,NA,NA,NA,NA,2,3,2,0,0,0,-1.07642295150566
1985,355,710,-7,1,4,3,1,4,1,1,1,1,1,3,1054727.45,876.87,34.4268836975098,0,3,22.5022830963135,0.540978252887726,1,0,0,1,0,0,0,0,0,0,0,0,31.7999992370605,-0.995839782606041,0,0,NA,NA,NA,NA,2,2,2,0,0,0,-1.06645234697419
1986,403,710,-7,1,4,3,1,3,2,1,0,0,1,3,1070082.9,966.25,16.098819732666,0,3,22.48046875,0.62954980134964,1,0,0,1,0,1,1,0,0,0,0,0,31.3999996185303,-0.973027439151288,0,1,NA,NA,NA,NA,4,3,1,1,1,1,-0.995839782606041
1987,504,710,-7,1,4,3,1,4,2,2,0,0,1,3,1088079.88,1075.81,20.195198059082,0,3,28.8679828643799,0.855857253074646,1,0,0,1,0,0,0,0,0,0,0,0,31.1000003814697,-1.02251616031619,0,1,0,11,0,NA,3,3,2,1,0,0,-0.973027439151288
1988,574,710,-7,1,4,3,1,2,1,1,0,0,0,3,1105976.4,1176.58,14.6616344451904,0,3,30.9783496856689,1.03191161155701,1,0,0,1,1,0,1,0,0,0,1,0,30.7000007629395,-1.22095191456913,0,1,1,10,3,NA,4,3,2,2,0,0,-1.02251616031619
1989,677,710,-7,1,4,3,1,0,0,0,0,0,0,5,1122566.27,1227,17.5871334075928,0,3,29.2382831573486,0.986412703990936,1,0,0,1,0,0,0,0,0,0,1,0,30.3999996185303,-1.632869827659,0,0,0,13,1,NA,2,3,1,1,0,0,-1.22095191456913
1990,747,710,-7,1,4,3,1,2,1,1,0,0,1,4,1138894.55,1411.05,23.0658702850342,0,3,29.159215927124,0.97692334651947,1,0,0,1,0,0,0,0,0,0,1,0,30,-1.33187535959817,0,0,6,15,6,NA,0,5,0,0,0,0,-1.632869827659
1991,793,710,-7,1,4,3,1,4,2,2,0,0,0,4,1153890.69,1603.14,18.1765747070312,0,3,31.6745529174805,1.15055620670319,1,0,0,1,0,0,0,0,0,0,1,0,28.8999996185303,-1.03748822604659,0,0,2,39,6.5,NA,2,4,1,1,0,0,-1.33187535959817
1992,856,710,-7,1,4,3,1,3,2,1,0,0,0,4,1167595,1812.04,16.2872905731201,0,3,36.113109588623,2.6394681930542,1,0,0,1,0,0,0,0,0,0,1,0,27.7000007629395,-0.947814785215822,0,0,2,29,6,NA,4,4,2,2,0,0,-1.03748822604659
1993,900,710,-7,1,4,3,1,3,2,1,0,0,0,3,1180626.52,1996.41,13.287504196167,0,3,41.9763031005859,6.24629831314087,1,0,0,1,0,0,0,0,0,0,1,0,26.7000007629395,-0.874473615461876,0,0,2,36,1.5,0,3,4,2,1,0,0,-0.947814785215822
1994,955,710,-7,1,4,3,1,0,0,0,0,0,0,4,1193537.12,2278.06,11.6343183517456,0,3,41.2172431945801,6.04175758361816,1,0,0,1,0,0,0,0,0,0,1,0,25.6000003814697,-1.02551345393818,0,0,0,40,7.5,2,3,3,2,1,0,0,-0.874473615461876
1995,1013,710,-7,1,4,3,1,0,0,0,0,0,0,3,1206034.19,2534.95,12.4310026168823,0,3,38.8075828552246,4.92429208755493,1,0,0,1,0,0,0,0,0,0,1,0,24.6000003814697,-1.03240683707447,0,0,14,23,8,1,0,4,0,0,0,0,-1.02551345393818
1996,1079,710,-7,1,4,3,1,3,2,1,0,0,0,4,1218257.09,2809.36,16.3584861755371,0,3,38.0575637817383,4.69346046447754,1,0,0,1,0,0,0,0,0,0,1,0,23.7999992370605,-1.03604040694042,0,0,16,37,11.5,0,0,3,0,0,0,0,-1.03240683707447
1997,1136,710,-7,1,4,3,1,2,2,0,0,0,0,4,1230299.44,3122.93,14.4721937179565,0,3,39.0126419067383,4.64355993270874,1,0,0,1,0,0,0,0,0,0,1,0,23,-1.12865073804954,0,0,26,27,10.5,3,3,4,2,1,0,0,-1.03604040694042
1998,1191,710,-7,1,4,3,1,2,2,0,0,0,0,5,1241891.3,3343.42,7.63738584518433,0,3,36.393253326416,4.29159164428711,1,0,0,1,0,0,0,0,0,0,1,0,22.2000007629395,-1.1655853537374,0,0,9,19,25.5,0,2,4,2,0,0,0,-1.12865073804954
1999,1258,710,-7,1,4,3,1,2,2,0,0,0,0,4,1252766.07,3591.47,12.2665929794312,0,3,37.6906967163086,3.57738304138184,1,0,0,1,0,0,0,0,0,0,1,0,21.3999996185303,-1.15129364551452,0,0,11,21,15.5,2,2,5,2,0,0,0,-1.1655853537374
1981,50,712,-7,1,4,3,1,NA,NA,NA,NA,NA,NA,NA,1708.83,794.06,0,0,3,94.9046325683594,NA,1,0,0,0,0,0,0,0,0,NA,0,1,34.2000007629395,1.5986514803631,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1982,80,712,-7,1,4,3,1,NA,NA,NA,NA,NA,NA,NA,1756.03,885.72,0,0,3,90.7163314819336,NA,1,0,0,0,0,0,0,0,0,NA,0,1,34.2000007629395,1.56537181917802,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.5986514803631
1983,78,712,-7,1,4,3,1,NA,NA,NA,NA,NA,NA,NA,1805,960.93,0,0,3,89.0299377441406,NA,1,0,0,0,0,0,0,0,0,NA,0,1,34.2000007629395,1.52971231821542,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.56537181917802
1984,82,712,-7,1,4,3,1,NA,NA,NA,NA,NA,NA,NA,1855.69,1009.07,0,0,3,94.2512435913086,NA,1,0,0,0,0,0,0,0,0,NA,0,1,34.2000007629395,1.64505668982747,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.52971231821542
1985,82,712,-7,1,4,3,1,NA,NA,NA,NA,NA,NA,NA,1907.7,1037.22,0,0,3,94.9363403320312,NA,1,0,0,0,0,0,0,0,0,NA,0,1,34.2000007629395,1.73530695090786,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.64505668982747
1986,79,712,-7,1,4,3,1,NA,NA,NA,NA,NA,NA,NA,1960.8,1087.81,0,0,3,111.571319580078,0.00483395578339696,1,0,0,0,0,0,0,0,0,NA,0,1,34.5,1.82337409076348,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.73530695090786
1987,85,712,-7,1,4,3,1,NA,NA,NA,NA,NA,NA,NA,2015.13,1228.9,0,0,3,103.065559387207,NA,1,0,0,0,0,0,0,0,0,NA,0,1,34.7000007629395,1.91319382312711,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,1.82337409076348
1988,89,712,-7,1,4,3,1,NA,NA,NA,NA,NA,NA,NA,2070.72,1322.32,0,0,3,94.4714965820312,NA,1,0,0,0,0,0,0,0,0,NA,0,1,35,1.97312885525333,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,1.91319382312711
1989,88,712,-7,1,4,3,1,NA,NA,NA,NA,NA,NA,NA,2159.16,1417.54,0,0,3,76.364143371582,NA,1,0,0,0,0,0,0,0,0,NA,0,1,35.2000007629395,2.03043112219908,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,1.97312885525333
1990,94,712,2,2,4,5,2,8,2,2,2,2,1,NA,2216.34,1432.39,0,0,3,58.6218948364258,NA,1,0,0,0,0,0,0,0,0,0,0,1,35.4000015258789,2.08810855467937,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,2.03043112219908
1991,95,712,2,2,4,5,2,8,2,2,2,2,1,NA,2268.32,1262.78,0,0,3,136.603790283203,0.467419683933258,1,0,0,0,0,1,1,0,0,0,0,1,35.0999984741211,2.06532252456758,0,0,0,0,0,NA,8,NA,2,2,2,2,2.08810855467937
1992,107,712,9,3,4,7,4,8,2,2,2,2,1,1,2312.8,1340.05,0,0,3,65.2956466674805,0.151789769530296,1,0,2,1,0,0,0,0,0,0,0,1,34.7999992370605,1.96877936073088,0,0,0,2,0,NA,8,NA,2,2,2,2,2.06532252456758
1993,112,712,9,3,4,7,4,7,2,2,2,1,1,1,2349.13,1271.44,0,0,3,129.742065429688,1.00208008289337,1,0,2,1,0,1,1,0,0,0,0,1,34.5999984741211,1.77259288960345,0,0,0,3,0,0,8,1,2,2,2,2,1.96877936073088
1994,116,712,9,3,4,7,4,7,2,2,2,1,2,1,2383.11,1311.34,0,0,0,99.1572952270508,0.745287597179413,1,0,2,1,1,0,1,0,0,0,0,1,34.2999992370605,1.54622487681837,0,0,0,1,0,0,7,1,2,2,2,1,1.77259288960345
1995,137,712,9,3,4,7,4,6,2,1,2,1,2,1,2420.66,1505.16,0,0,0,82.1036605834961,0.674854397773743,1,0,2,1,0,0,0,0,0,0,0,1,34.0999984741211,1.26091641979214,0,0,0,1,0,0,7,1,2,2,2,1,1.54622487681837
1996,161,712,10,3,4,7,5,7,2,2,2,1,2,1,2458.56,1436.91,0,0,0,77.9740753173828,1.18152415752411,1,0,2,1,0,0,0,0,0,0,0,1,33.7000007629395,1.23535696179604,0,0,1,1,0,0,6,1,2,1,2,1,1.26091641979214
1997,176,712,10,3,4,7,5,7,2,2,2,1,2,NA,2494.8,1697.24,0,0,0,99.9914474487305,2.11696815490723,1,0,2,1,1,0,1,0,0,0,0,1,33.4000015258789,1.31411424547095,0,0,0,0,0,0,7,1,2,2,2,1,1.23535696179604
1998,200,712,10,3,4,7,5,6,2,1,2,1,2,NA,2530.5,1462.11,0,0,0,107.351211547852,1.6808363199234,1,0,2,1,0,0,0,0,0,0,0,1,33.0999984741211,1.20533254748123,0,0,0,0,0,0,7,NA,2,2,2,1,1.31411424547095
1999,220,712,10,3,4,7,5,7,2,2,2,1,2,NA,2565.6,1505.77,0,0,0,112.241340637207,2.87495303153992,1,0,2,1,0,0,0,0,0,0,0,1,32.7999992370605,1.34658986299818,0,0,0,0,0,0,6,NA,2,1,2,1,1.20533254748123
1981,371,732,-5,1,4,3,2,4,2,2,0,0,0,3,38723,2682,0,1,3,73.9367218017578,0.142718732357025,1,0,0,1,0,1,1,0,0,0,0,1,33.7000007629395,-0.779408972367745,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1982,579,732,-5,1,4,3,2,4,2,2,0,0,1,3,39326,3062,0,1,3,68.9797134399414,0.0905295610427856,1,0,0,1,1,0,1,0,0,0,0,1,32.7000007629395,-0.795101276393932,0,0,NA,NA,NA,NA,4,3,2,2,0,0,-0.779408972367745
1983,602,732,-5,1,4,3,2,5,2,1,1,1,1,4,39910,3468,0,1,3,67.0468292236328,0.0810549184679985,1,0,0,1,0,1,1,0,0,0,0,1,31.7999992370605,-0.77048256000901,0,0,NA,NA,NA,NA,4,3,2,2,0,0,-0.795101276393932
1984,642,732,-5,1,4,3,2,6,2,2,1,1,0,3,40406,3868,0,1,3,67.0123062133789,0.118226394057274,1,0,0,1,1,0,1,0,0,0,0,1,30.8999996185303,-0.634422730258741,0,0,NA,NA,NA,NA,5,4,2,1,1,1,-0.77048256000901
1985,642,732,-5,1,4,3,2,4,2,2,0,0,1,3,40806,4217,0,1,3,63.3528480529785,0.241669058799744,1,0,0,1,1,1,1,0,0,0,0,1,30.1000003814697,-0.681349229365425,0,0,NA,NA,NA,NA,6,3,2,2,1,1,-0.634422730258741
1986,650,732,-5,1,4,3,2,4,2,1,0,1,1,3,41184,4786,0,1,3,66.2223052978516,0.41291731595993,1,0,0,1,0,0,0,0,0,0,0,1,29.5,-0.681886446537809,0,0,NA,NA,NA,NA,4,3,2,2,0,0,-0.681349229365425
1987,722,732,NA,NA,NA,NA,NA,3,1,1,0,1,1,3,41575,5499,0,1,3,69.4713821411133,0.440196692943573,1,0,0,1,0,0,0,0,0,0,0,1,29,-0.620557726212296,0,0,1,30,1.5,NA,4,3,2,1,0,1,-0.681886446537809
1988,779,732,6,2,4,6,4,6,1,2,1,2,1,3,41975,6356,0,1,3,65.7002487182617,0.5410076379776,1,0,2,1,0,0,0,0,0,0,0,1,28.3999996185303,-0.402434538038994,0,0,0,30,1,NA,3,3,1,1,0,1,-0.620557726212296
1989,820,732,6,2,4,6,4,4,2,1,0,1,1,3,42380,7239,0,1,3,59.5313186645508,0.485002279281616,1,0,2,1,0,0,0,0,0,0,0,1,28,-0.53793491384981,0,0,0,27,0.5,NA,6,3,1,2,1,2,-0.402434538038994
1990,860,732,6,2,4,6,4,4,2,2,0,0,1,3,42869,8271,0,1,3,56.9830436706543,0.298926770687103,1,0,2,1,0,0,0,0,0,0,0,1,27.5,-0.530084955536678,0,0,0,24,0.5,NA,4,3,2,1,0,1,-0.53793491384981
1991,897,732,6,2,4,6,4,3,2,1,0,0,1,3,43268,9358,0,1,3,55.3222351074219,0.382821947336197,1,0,2,1,0,0,0,0,0,0,0,1,26.7999992370605,-0.481310783094594,0,0,2,25,0,NA,4,3,2,2,0,0,-0.530084955536678
1992,952,732,6,2,4,6,4,4,2,2,0,0,1,3,43268,8084,0,1,3,54.3387565612793,0.220773324370384,1,0,2,1,0,0,0,0,0,0,0,1,26.2000007629395,-0.292446890320106,0,0,0,21,0,NA,3,3,2,1,0,0,-0.481310783094594
1993,999,732,6,2,4,6,4,4,2,2,0,0,1,2,43268,8271,0,1,3,52.666015625,0.162397667765617,1,0,2,1,0,0,0,0,0,0,0,1,25.5,0.0075247236706039,0,0,0,19,0,0,4,3,2,2,0,0,-0.292446890320106
1994,1034,732,6,2,4,6,4,4,2,2,0,0,1,3,43268,8446,0,1,3,54.0176849365234,0.191056847572327,1,0,2,1,0,0,0,0,0,0,0,1,24.8999996185303,0.0147851973013804,0,0,0,30,0,0,4,2,2,2,0,0,0.0075247236706039
1995,1072,732,6,2,4,6,4,4,2,2,0,0,1,3,43268,8619,0,0,3,58.7493362426758,0.343403160572052,1,0,2,1,0,0,0,0,0,0,1,1,24.2999992370605,0.0185525019738397,0,0,8,23,0.5,0,4,3,2,2,0,0,0.0147851973013804
1996,1138,732,6,2,4,6,4,4,2,1,0,1,1,3,43268,8783,0,0,3,59.1984672546387,0.417004704475403,1,0,2,1,0,0,0,0,0,0,1,1,23.6000003814697,0.106382125929856,0,0,4,17,1,0,4,3,2,2,0,0,0.0185525019738397
1997,1200,732,6,2,4,6,4,5,2,2,0,1,1,2,43268,8929,0,0,3,65.3887100219727,0.55089944601059,1,0,2,1,0,0,0,0,0,0,1,1,22.8999996185303,0.415070112854877,0,0,7,15,0.5,0,4,3,2,1,0,1,0.106382125929856
1998,1250,732,8,3,4,6,4,6,2,2,1,1,1,2,43268,9028,0,0,3,79.4586410522461,1.56681883335114,1,0,2,1,1,0,1,0,0,0,1,1,22.2000007629395,0.557797022332088,0,0,10,17,0,0,5,2,2,2,0,1,0.415070112854877
1999,1301,732,8,3,4,6,4,5,2,2,0,1,1,2,43268,9158,0,0,3,71.4408493041992,2.09551286697388,1,0,2,1,1,0,1,0,0,0,1,1,21.6000003814697,0.639130245082212,0,0,14,16,1.5,0,6,2,2,2,1,1,0.557797022332088
1981,878,740,10,3,4,7,5,8,2,2,2,2,2,NA,117709.1,9700.09,4.75906181335449,0,1,28.1074275970459,0.0158140156418085,1,1,2,0,0,0,0,0,0,0,0,1,18.1000003814697,2.03430302173331,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1982,1210,740,10,3,4,7,5,8,2,2,2,2,2,1,118569.4,10450.42,4.52093315124512,0,1,27.7734966278076,0.0393968410789967,1,1,2,0,0,0,0,0,0,0,0,1,18.1000003814697,1.97844616447573,0,0,NA,NA,NA,NA,8,NA,2,2,2,2,2.03430302173331
1983,1237,740,10,3,4,7,5,8,2,2,2,2,2,2,119382.8,10903.63,3.66297912597656,0,1,25.6043930053711,0.0336587987840176,1,1,2,0,0,0,0,0,0,0,0,1,18,1.85533384453202,0,0,NA,NA,NA,NA,8,1,2,2,2,2,1.97844616447573
1984,1296,740,10,3,4,7,5,7,2,2,2,1,2,1,120140.5,11571.75,3.31535291671753,0,1,26.8411350250244,-0.000772434286773205,1,1,2,0,0,0,0,0,0,0,0,1,18,1.87065326404961,0,0,NA,NA,NA,NA,8,2,2,2,2,2,1.85533384453202
